WKT,nama,deskripsi
"POLYGON ((106.8098261 -6.3920578, 106.8094184 -6.3928148, 106.8095364 -6.3929001, 106.8096866 -6.3929321, 106.8100568 -6.3929001, 106.8102124 -6.3928894, 106.8103089 -6.3929001, 106.8107381 -6.3929534, 106.8108775 -6.3923723, 106.8098261 -6.3920578))",Taman lembah mawar,
