WKT,nama,deskripsi
"POLYGON ((110.3628944 -7.8112298, 110.3628033 -7.8112298, 110.3627281 -7.8112723, 110.3625511 -7.8123299, 110.3626316 -7.8123778, 110.3636025 -7.8125531, 110.3637045 -7.8124468, 110.3638761 -7.8114264, 110.363801 -7.8113573, 110.3628944 -7.8112298))",Alun-Alun kidul yogyakarta,
