WKT,nama,deskripsi
"POLYGON ((106.7885297 -6.3945749, 106.7882883 -6.3945802, 106.7881811 -6.3946815, 106.7880416 -6.3950334, 106.7880255 -6.3951506, 106.7880738 -6.3953319, 106.7881113 -6.3954492, 106.7887926 -6.3955291, 106.7889267 -6.3954812, 106.7889321 -6.3953319, 106.7888301 -6.3952626, 106.788857 -6.3950653, 106.7888462 -6.3949481, 106.7888838 -6.3946229, 106.7887658 -6.3945696, 106.7887014 -6.3945802, 106.7885834 -6.3949481, 106.788519 -6.3949907, 106.7884868 -6.3948947, 106.7885297 -6.3945749))",Situ Telaga Subur,
