WKT,nama,deskripsi
"POLYGON ((106.8509595 -6.2327821, 106.8506913 -6.2333153, 106.8506591 -6.2338379, 106.85082 -6.2343819, 106.8511848 -6.2346378, 106.8518929 -6.2350751, 106.8523435 -6.2354057, 106.852601 -6.235843, 106.8526868 -6.236323, 106.8523757 -6.2373148, 106.8516998 -6.2400345, 106.8526546 -6.2420929, 106.8539099 -6.2420289, 106.8533091 -6.241261, 106.8529765 -6.2404931, 106.8529228 -6.2397572, 106.8530838 -6.2389893, 106.8534056 -6.2380721, 106.853588 -6.2373682, 106.8535988 -6.2365576, 106.8534915 -6.2355444, 106.8532769 -6.2346485, 106.8528799 -6.2347765, 106.852601 -6.2334646, 106.8513672 -6.2335286, 106.8513779 -6.2330487, 106.8509595 -6.2327821))",Tebet Echo Park,
