WKT,nama,deskripsi
"POLYGON ((106.8081103 -6.3937609, 106.8082175 -6.3940061, 106.8082497 -6.3941714, 106.8082283 -6.3945819, 106.8080888 -6.3959146, 106.8081317 -6.3960426, 106.8082927 -6.3962131, 106.8087647 -6.3962345, 106.8089739 -6.3961972, 106.8090222 -6.3961119, 106.8090812 -6.3958613, 106.8090598 -6.3956374, 106.8090598 -6.3955308, 106.809108 -6.3954721, 106.8092261 -6.3955201, 106.8093173 -6.3956854, 106.8097464 -6.3957014, 106.8100522 -6.3953175, 106.8100844 -6.3952162, 106.8099878 -6.395115, 106.809961 -6.3950083, 106.8099181 -6.3946352, 106.8089042 -6.3946138, 106.808754 -6.3945552, 106.8086789 -6.3944113, 106.808636 -6.3942513, 106.808636 -6.3940487, 106.8086574 -6.3936169, 106.8081103 -6.3937609))",Taman Lembah Gurame,
