WKT,nama,deskripsi
"POLYGON ((106.8162441 -6.3050078, 106.8161798 -6.3054344, 106.81633 -6.3058823, 106.8169093 -6.306906, 106.816845 -6.3073539, 106.8166304 -6.3079297, 106.8161154 -6.3079937, 106.8158794 -6.308335, 106.8156862 -6.3098066, 106.8162012 -6.310617, 106.8169522 -6.310617, 106.8172956 -6.3106383, 106.8172097 -6.3109583, 106.8172741 -6.3113422, 106.8177462 -6.3113422, 106.8175531 -6.3123446, 106.8177247 -6.3147332, 106.8171024 -6.3151811, 106.8164587 -6.3151811, 106.8163943 -6.3159489, 106.8166518 -6.3161408, 106.816845 -6.3162475, 106.8176174 -6.3162048, 106.818068 -6.3161195, 106.8183685 -6.3163968, 106.8187547 -6.3163968, 106.8190336 -6.3167593, 106.8190336 -6.3172072, 106.8201065 -6.3173992, 106.8211365 -6.3174845, 106.8221235 -6.3174631, 106.8230891 -6.3172925, 106.8236685 -6.3173565, 106.8236685 -6.3177404, 106.8246985 -6.3178684, 106.825707 -6.3115981, 106.8259216 -6.3112142, 106.8265438 -6.3114701, 106.8270588 -6.3087189, 106.8249345 -6.3085269, 106.8246126 -6.3083776, 106.8247414 -6.3064794, 106.824162 -6.3063515, 106.8228746 -6.3064155, 106.8223596 -6.3066501, 106.8206859 -6.3065434, 106.8206215 -6.3062235, 106.8204284 -6.3056903, 106.8162441 -6.3050078))",Ragunan zoo,
