WKT,nama,deskripsi
"POLYGON ((106.8020123 -6.3709437, 106.802023 -6.371033, 106.8020713 -6.3716807, 106.8025514 -6.3716714, 106.8025434 -6.3714328, 106.802538 -6.3712902, 106.8025313 -6.3711129, 106.8025098 -6.370953, 106.8020123 -6.3709437))",Taman Pemuda Pratama,
